,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,temp
5935,1,1,0,1,0,9
5936,0,1,0,0,0,8
5937,1,1,1,0,0,3
5938,1,0,1,0,1,23
5939,1,0,1,0,0,12
5940,0,0,1,1,1,1
5941,1,0,0,0,0,14
5942,1,0,1,0,0,19
5943,1,1,1,1,0,9
5944,1,1,1,0,0,3
5945,0,0,1,0,1,1
5946,0,0,0,1,1,7
5947,0,0,0,0,0,16
5948,1,0,0,0,0,9
5949,1,1,0,1,0,5
5950,0,1,1,1,0,7
5951,0,0,0,0,0,1
5952,1,1,0,0,0,2
5953,0,1,0,1,0,23
5954,1,0,1,0,1,21
5955,1,0,1,0,0,0
5956,0,0,0,1,0,0
5957,0,1,1,1,1,9
5958,0,1,0,1,0,13
5959,0,0,1,0,1,9
5960,0,1,1,0,1,2
5961,1,0,0,0,1,10
5962,1,1,1,1,0,17
5963,1,1,1,0,1,3
5964,0,0,0,0,1,1
5965,0,0,0,1,1,10
5966,1,1,1,1,1,15
5967,1,1,1,1,0,17
5968,1,1,0,0,0,22
5969,1,1,0,0,0,1
5970,1,0,0,1,1,16
5971,1,1,0,1,1,8
5972,0,1,0,0,0,18
5973,0,1,1,0,1,3
5974,1,0,1,1,0,17
5975,1,1,0,0,1,9
5976,1,0,0,0,0,1
5977,1,1,1,0,0,7
5978,1,0,1,1,0,12
5979,1,1,0,0,1,0
5980,0,0,1,0,0,15
5981,1,0,1,1,1,17
5982,0,1,1,0,0,21
5983,0,1,0,1,0,4
5984,1,0,1,1,1,19
5985,0,1,0,1,1,0
5986,0,1,1,1,0,9
5987,0,0,1,1,0,13
5988,1,0,1,1,0,24
5989,1,1,0,1,1,8
5990,0,1,0,1,1,5
5991,0,0,0,1,0,1
5992,0,1,0,0,1,8
5993,0,0,0,0,1,14
5994,1,1,1,1,1,23
5995,0,0,0,0,1,4
5996,0,0,1,0,1,18
5997,0,1,1,0,1,11
5998,1,1,1,1,1,3
5999,1,1,1,0,0,4
6000,1,0,1,1,0,1
6001,1,0,1,1,1,4
6002,1,0,1,1,1,19
6003,0,0,1,1,0,22
6004,0,0,1,1,1,10
6005,0,1,0,0,1,1
6006,1,1,1,1,1,3
6007,1,0,0,0,1,2
6008,0,0,0,1,1,1
6009,1,0,1,0,1,0
6010,1,1,1,0,0,9
6011,1,0,0,0,0,1
6012,1,1,0,0,0,14
6013,1,1,1,0,1,17
6014,1,0,0,0,0,1
6015,0,0,0,0,1,2
6016,1,0,1,1,1,6
6017,1,0,0,0,1,15
6018,0,1,1,0,1,9
6019,1,1,1,0,0,5
6020,1,0,1,1,0,8
6021,1,0,0,0,0,12
6022,0,1,0,1,0,0
6023,0,1,0,0,1,21
6024,1,0,0,0,0,1
6025,1,1,1,0,1,4
6026,0,0,1,0,1,14
6027,0,1,0,1,1,5
6028,1,1,0,0,0,2
6029,1,0,0,0,1,14
6030,1,1,1,1,0,14
6031,1,0,1,1,0,18
6032,0,0,0,0,0,21
6033,0,0,1,0,1,13
6034,1,0,0,1,0,13
6035,0,0,0,0,1,7
6036,1,0,1,1,1,9
6037,0,1,0,1,1,22
6038,0,1,0,1,0,4
6039,0,0,1,0,1,18
6040,0,1,1,0,1,23
6041,1,1,1,1,0,19
6042,1,0,1,0,0,8
6043,1,1,1,1,1,1
6044,0,0,0,1,1,10
6045,0,1,0,0,1,13
6046,0,1,1,1,1,2
6047,1,1,1,1,0,10
6048,1,0,1,1,1,9
6049,0,0,1,1,0,17
6050,1,0,0,1,0,3
6051,0,0,0,1,0,20
6052,1,1,0,0,1,1
6053,1,1,1,1,0,9
6054,0,1,1,1,1,21
6055,0,0,1,0,1,0
6056,1,0,0,1,1,5
6057,0,1,0,0,1,24
6058,0,1,0,0,0,23
6059,1,1,1,1,1,6
6060,0,0,1,0,1,12
6061,0,1,1,0,1,18
6062,0,1,0,1,1,3
6063,0,0,0,1,0,9
6064,0,1,0,0,0,5
6065,0,0,0,0,0,3
6066,1,0,0,0,1,4
6067,1,1,1,1,1,8
6068,1,1,1,0,1,18
6069,1,0,0,1,1,12
6070,1,1,1,1,1,24
6071,0,1,1,1,0,15
6072,1,1,1,1,1,4
6073,0,0,0,1,1,17
6074,1,1,1,1,0,18
6075,0,0,1,1,1,6
6076,0,1,0,0,1,7
6077,1,1,1,1,1,21
6078,1,1,1,1,1,19
6079,1,0,0,0,1,22
6080,1,1,1,0,1,15
6081,1,0,1,0,1,9
6082,1,0,1,0,1,4
6083,1,1,0,0,1,24
6084,0,1,0,0,1,15
6085,0,0,1,1,1,13
6086,0,1,0,0,1,5
6087,1,0,1,0,1,23
6088,0,1,1,0,0,7
6089,0,1,0,1,1,12
6090,0,1,1,1,0,22
6091,1,1,1,0,0,16
6092,1,0,1,1,1,23
6093,1,0,0,1,1,16
6094,1,1,1,1,0,12
6095,1,1,0,0,1,21
6096,0,1,0,0,1,20
6097,0,0,1,0,0,3
6098,0,0,1,1,1,16
6099,1,1,1,1,0,5
6100,0,1,0,0,0,11
6101,1,0,0,1,1,0
6102,1,1,1,0,1,9
6103,1,1,0,1,0,21
6104,1,0,1,1,0,5
6105,1,0,1,1,1,20
6106,0,1,0,0,0,16
6107,0,1,1,1,0,6
6108,0,1,1,0,0,19
6109,0,0,0,1,0,17
6110,1,0,0,0,1,11
6111,1,0,1,1,1,19
6112,1,1,0,1,0,12
6113,1,1,1,1,0,16
6114,1,1,1,1,0,7
6115,1,1,0,1,1,22
6116,1,1,1,1,1,6
6117,1,0,1,1,0,1
6118,1,0,0,0,1,13
6119,0,0,1,0,1,5
6120,0,0,1,0,1,16
6121,1,1,1,0,1,19
6122,0,1,1,1,1,16
6123,1,1,0,0,0,19
6124,0,0,1,0,0,16
6125,0,1,0,0,0,7
6126,1,0,1,1,1,20
6127,1,0,1,0,0,19
6128,0,1,1,1,0,5
6129,0,1,0,0,1,5
6130,1,0,0,0,1,18
6131,0,0,1,0,1,23
6132,0,0,0,0,1,6
6133,1,0,0,0,0,14
6134,1,1,0,0,0,6
6135,1,0,0,0,0,22
6136,1,0,0,1,0,6
6137,1,0,1,0,1,15
6138,0,0,1,1,1,20
6139,0,0,1,0,0,14
6140,1,1,0,1,0,9
6141,0,1,1,1,0,23
6142,1,1,1,1,1,3
6143,1,0,1,0,0,24
6144,1,0,1,1,1,14
6145,1,0,1,0,0,6
6146,1,0,0,0,1,19
6147,0,1,0,0,0,17
6148,0,0,0,0,0,14
6149,1,0,1,0,0,11
6150,0,0,0,1,1,0
6151,1,0,0,1,0,0
6152,0,1,0,0,1,16
6153,0,0,1,1,0,15
6154,1,0,0,1,1,18
6155,1,0,1,1,1,23
6156,0,0,1,0,1,0
6157,1,0,0,0,1,11
6158,0,0,0,0,0,14
6159,1,0,0,0,0,1
6160,1,1,1,1,1,12
6161,1,0,0,1,0,24
6162,1,0,1,0,1,13
6163,1,0,0,0,1,22
6164,1,0,0,0,0,20
6165,0,0,1,1,0,15
6166,0,0,0,0,0,3
6167,0,0,0,1,0,16
6168,1,0,0,0,1,6
6169,0,1,0,1,1,9
6170,0,1,1,0,0,20
6171,1,1,1,1,0,4
6172,0,1,1,1,1,3
6173,1,1,0,1,0,3
6174,0,0,0,0,0,19
6175,0,1,1,1,1,8
6176,0,0,0,0,1,11
6177,0,0,0,1,0,8
6178,0,1,0,0,1,12
6179,0,0,1,1,1,8
6180,0,1,0,0,0,20
6181,1,0,0,0,1,10
6182,1,0,1,1,1,10
6183,1,1,1,1,0,7
6184,0,1,1,1,0,16
6185,0,1,0,0,0,23
6186,1,0,0,0,1,5
6187,0,1,0,0,1,3
6188,0,0,0,1,0,21
6189,0,0,0,1,0,24
6190,1,0,0,1,1,9
6191,1,1,1,0,0,0
6192,0,1,1,1,0,15
6193,0,0,0,0,0,10
6194,0,1,1,1,1,4
6195,1,0,1,1,0,3
6196,1,0,0,0,0,14
6197,1,1,0,1,0,19
6198,1,0,0,0,1,11
6199,1,0,0,1,0,12
6200,1,0,1,0,1,9
6201,1,1,1,0,1,5
6202,1,0,0,1,0,1
6203,1,0,1,1,1,7
6204,1,1,1,0,0,24
6205,0,1,0,0,0,16
6206,1,0,0,1,0,10
6207,0,1,1,1,1,12
6208,0,0,1,1,0,14
6209,1,0,0,0,0,2
6210,0,0,1,1,1,18
6211,0,1,1,0,0,14
6212,1,1,0,0,0,11
6213,0,0,1,1,0,19
6214,0,1,0,0,1,6
6215,1,0,1,0,0,2
6216,1,1,0,1,1,4
6217,1,0,1,0,1,7
6218,0,1,0,0,0,17
6219,1,1,1,1,1,23
6220,1,1,0,1,0,2
6221,0,0,1,0,0,14
6222,0,0,0,1,0,6
6223,1,0,0,1,0,6
6224,1,1,1,1,1,17
6225,0,1,0,0,1,17
6226,1,0,1,1,0,10
6227,1,1,1,1,1,7
6228,1,0,1,1,0,9
6229,0,1,0,0,0,20
6230,1,1,1,1,0,23
6231,0,1,0,0,0,7
6232,0,1,0,1,1,0
6233,1,1,1,0,0,3
6234,1,0,1,0,0,14
6235,0,0,0,1,0,6
6236,1,0,0,0,1,5
6237,1,0,1,1,1,10
6238,0,1,1,1,0,6
6239,0,1,0,1,0,17
6240,1,1,0,0,1,22
6241,0,1,1,1,0,23
6242,1,0,0,1,1,7
6243,0,0,0,1,0,0
6244,1,1,0,1,1,13
6245,1,1,0,1,0,17
6246,0,1,1,0,1,7
6247,0,1,1,1,0,12
6248,1,0,0,1,0,0
6249,0,0,1,0,1,7
6250,1,1,0,0,0,6
6251,1,1,0,0,1,23
6252,1,0,1,1,0,20
6253,0,0,0,0,0,13
6254,1,1,1,0,1,5
6255,0,1,1,0,0,13
6256,0,1,1,1,1,13
6257,1,1,0,0,1,11
6258,0,1,0,1,0,5
6259,0,0,0,1,0,3
6260,1,1,0,0,0,24
6261,0,0,0,1,0,0
6262,1,1,0,1,1,24
6263,1,1,1,0,0,21
6264,0,1,1,1,0,4
6265,0,0,0,1,1,14
6266,0,0,1,1,0,6
6267,0,1,1,1,0,8
6268,0,1,0,0,0,24
6269,0,1,1,1,0,4
6270,1,1,1,0,0,5
6271,1,1,1,0,1,18
6272,0,0,0,0,0,17
6273,0,0,1,0,0,21
6274,0,1,1,0,0,2
6275,0,0,0,0,0,4
6276,1,1,1,1,0,13
6277,0,1,0,0,0,6
6278,0,1,0,0,0,8
6279,0,1,0,0,1,4
6280,1,0,0,1,1,10
6281,1,1,0,1,0,4
6282,0,0,0,1,1,18
6283,1,1,1,0,0,11
6284,0,0,0,0,0,9
6285,0,1,1,0,0,12
6286,1,1,0,1,0,9
6287,1,1,0,0,0,4
6288,1,1,1,0,0,22
6289,1,0,1,0,1,19
6290,0,0,1,1,1,4
6291,1,0,0,1,1,6
6292,1,0,0,1,1,8
6293,0,0,0,1,0,4
6294,0,0,0,0,0,2
6295,0,1,1,0,0,15
6296,0,0,0,1,1,21
6297,1,0,1,1,0,24
6298,0,0,0,0,1,20
6299,0,0,1,0,1,17
6300,0,0,0,1,0,22
6301,1,0,1,1,0,10
6302,1,0,1,0,1,2
6303,0,0,0,1,0,16
6304,1,0,0,0,1,23
6305,1,0,1,1,1,20
6306,1,1,0,1,0,7
6307,0,0,0,0,0,15
6308,0,1,1,1,1,16
6309,1,0,0,1,0,18
6310,0,0,1,1,1,17
6311,0,0,0,0,1,3
6312,0,1,1,0,1,10
6313,0,1,0,1,0,7
6314,1,0,1,1,1,3
6315,1,0,0,1,1,5
6316,1,1,0,1,0,11
6317,0,1,1,0,1,19
6318,1,0,1,1,1,7
6319,0,0,0,0,0,15
6320,0,0,0,1,1,0
6321,1,0,1,0,0,6
6322,0,0,0,1,0,12
6323,1,1,0,0,1,1
6324,1,1,1,0,0,9
6325,1,1,1,0,1,8
6326,0,0,1,1,0,4
6327,0,0,1,1,0,11
6328,1,0,0,1,0,9
6329,0,1,1,0,1,20
6330,1,0,0,0,0,5
6331,1,0,1,1,0,8
6332,0,1,1,0,0,1
6333,0,0,1,0,1,15
6334,0,0,1,1,1,22
6335,1,0,0,1,0,19
6336,1,0,1,0,0,20
6337,0,0,1,1,0,19
6338,0,1,1,0,1,22
6339,0,0,0,0,0,18
6340,1,1,1,0,0,15
6341,0,0,0,1,1,11
6342,1,0,1,1,0,15
6343,1,0,1,0,0,6
6344,1,1,0,1,1,11
6345,1,0,1,0,1,18
6346,1,1,1,0,0,11
6347,1,0,1,0,1,9
6348,0,0,1,1,1,22
6349,0,1,1,1,1,6
6350,1,0,1,0,1,2
6351,1,1,0,0,1,23
6352,1,1,0,1,0,10
6353,1,1,0,1,1,19
6354,0,0,0,1,0,7
6355,0,0,1,1,0,20
6356,0,1,1,1,1,23
6357,0,0,0,0,1,23
6358,1,0,0,0,0,12
6359,0,0,0,0,0,24
6360,1,0,1,1,0,7
6361,0,1,0,0,1,1
6362,0,1,1,0,1,9
6363,0,1,0,0,0,7
6364,1,0,0,0,0,0
6365,1,0,0,1,1,10
6366,0,1,0,0,0,14
6367,1,0,0,0,0,24
6368,0,0,1,1,0,19
6369,1,0,0,1,0,15
6370,1,1,1,0,1,7
6371,0,0,1,0,1,6
6372,1,0,0,1,0,3
6373,1,1,1,1,0,4
6374,0,1,0,0,1,8
6375,0,1,0,1,0,6
6376,1,0,0,0,0,6
6377,1,0,0,0,1,14
6378,1,0,0,0,1,9
6379,0,1,0,0,0,16
6380,0,1,0,1,1,7
6381,1,0,1,1,0,6
6382,0,1,1,1,0,16
6383,1,0,0,1,0,17
6384,0,0,0,0,0,16
6385,1,1,1,1,0,1
6386,1,1,0,1,1,21
6387,0,0,1,0,0,6
6388,1,1,1,1,1,21
6389,0,0,0,0,0,10
6390,0,0,0,1,0,18
6391,0,1,1,1,1,7
6392,0,0,0,1,0,22
6393,1,0,0,1,1,22
6394,0,1,1,0,0,24
6395,1,1,1,0,1,22
6396,1,0,1,0,1,3
6397,1,1,0,0,1,12
6398,1,1,1,1,0,21
6399,1,1,1,1,0,21
6400,1,0,0,0,1,13
6401,1,1,1,1,0,1
6402,0,0,1,1,1,7
6403,1,1,0,0,0,23
6404,1,0,1,1,1,4
6405,1,1,0,1,1,19
6406,1,0,1,0,1,9
6407,1,0,1,1,1,16
6408,0,1,1,0,0,19
6409,1,0,1,0,0,13
6410,1,0,0,0,0,17
6411,1,0,1,0,0,21
6412,0,0,0,1,0,7
6413,1,1,1,0,1,5
6414,1,1,0,0,0,6
6415,0,1,0,0,0,2
6416,0,1,0,1,0,5
6417,1,0,1,0,0,13
6418,0,1,1,1,1,1
6419,1,0,0,0,1,10
6420,0,1,1,1,0,1
6421,1,0,0,1,1,12
6422,1,1,1,1,1,5
6423,1,0,1,0,0,5
6424,0,1,0,0,0,9
6425,0,1,0,1,1,24
6426,1,1,0,0,0,19
6427,0,1,0,0,0,24
6428,1,0,1,0,1,18
6429,1,1,0,1,1,13
6430,0,1,1,1,0,22
6431,0,1,1,1,1,4
6432,1,0,1,1,0,11
6433,0,1,0,0,1,0
6434,1,0,0,0,0,21
6435,0,0,1,0,0,9
6436,1,0,1,1,0,22
6437,1,0,1,1,1,20
6438,1,0,1,0,0,8
6439,1,1,0,0,0,7
6440,1,1,0,0,0,17
6441,1,0,1,1,0,8
6442,0,0,1,1,1,2
6443,1,1,0,1,1,23
6444,1,1,1,0,0,16
6445,1,1,0,0,1,3
6446,0,0,0,0,0,13
6447,0,0,1,0,0,10
6448,0,0,0,0,0,19
6449,1,1,0,0,1,14
6450,0,0,1,0,1,21
6451,0,0,0,1,1,15
6452,0,0,0,0,0,21
6453,1,0,1,1,0,6
6454,0,1,0,1,0,23
6455,0,1,1,0,1,3
6456,0,0,1,0,0,12
6457,0,0,0,1,0,22
6458,0,1,1,0,1,19
6459,1,0,1,1,0,15
6460,1,0,0,1,1,11
6461,1,0,1,0,0,8
6462,0,0,1,1,1,0
6463,0,1,0,0,1,0
6464,0,1,0,1,1,19
6465,1,0,0,0,1,15
6466,1,1,1,1,0,1
6467,0,1,1,1,1,0
6468,1,1,0,0,1,3
6469,1,1,0,0,1,6
6470,0,0,1,1,0,3
6471,0,0,1,1,0,11
6472,0,0,0,1,1,11
6473,1,0,0,0,1,8
6474,0,1,1,0,1,1
6475,0,0,1,0,0,24
6476,0,1,1,1,1,10
6477,1,0,0,0,1,24
6478,0,0,1,1,0,0
6479,1,0,0,1,0,11
6480,1,0,1,1,0,0
6481,0,0,1,0,0,19
6482,1,0,0,1,0,15
6483,1,0,1,0,1,4
6484,0,1,0,0,0,7
6485,1,0,0,0,0,16
6486,0,0,1,0,1,16
6487,0,0,1,0,1,21
6488,0,0,1,0,1,24
6489,0,1,1,0,0,4
6490,0,1,0,1,1,5
6491,1,0,1,1,1,16
6492,1,1,1,1,1,24
6493,1,0,1,1,1,16
6494,0,0,0,1,1,9
6495,0,0,1,1,1,21
6496,0,0,1,0,0,20
6497,1,0,0,0,1,19
6498,0,0,1,0,0,15
6499,0,1,1,0,1,3
6500,0,0,0,1,0,16
6501,0,0,1,0,0,8
6502,0,1,0,1,0,10
6503,1,0,1,1,1,24
6504,0,0,1,0,1,8
6505,1,0,1,0,0,0
6506,0,0,1,0,1,18
6507,0,0,0,1,1,21
6508,0,1,0,0,1,13
6509,0,0,1,0,0,10
6510,1,1,1,0,1,18
6511,1,0,1,0,0,14
6512,1,0,0,1,1,18
6513,1,1,0,0,0,4
6514,1,0,1,0,1,14
6515,1,0,1,1,0,12
6516,1,0,1,1,0,24
6517,1,0,1,1,1,10
6518,0,0,1,0,1,3
6519,0,1,1,1,1,3
6520,1,1,1,1,0,20
6521,0,1,1,1,0,16
6522,1,0,0,1,0,10
6523,0,1,0,0,1,2
6524,0,0,0,0,0,5
6525,0,1,1,0,1,3
6526,1,1,0,0,0,5
6527,0,0,0,0,0,0
6528,0,1,0,1,0,1
6529,0,0,1,0,0,21
6530,1,1,1,0,1,17
6531,1,1,0,0,0,11
6532,1,0,1,1,0,21
6533,0,1,0,1,0,23
6534,0,0,1,1,1,23
6535,0,0,0,1,1,22
6536,1,1,1,0,0,6
6537,0,1,1,0,1,19
6538,1,1,1,0,1,20
6539,1,0,1,1,1,18
6540,1,1,1,1,0,22
6541,1,1,0,0,1,19
6542,1,1,1,0,1,22
6543,0,0,1,1,1,12
6544,0,0,1,0,1,14
6545,0,1,1,0,1,3
6546,1,0,1,1,0,6
6547,0,0,1,0,1,6
6548,1,0,0,1,0,4
6549,1,0,1,0,1,4
6550,0,1,0,1,0,8
6551,0,1,0,1,0,22
6552,0,1,0,1,1,20
6553,0,0,1,0,0,24
6554,1,1,1,1,0,8
6555,1,1,1,0,1,24
6556,1,0,0,0,0,3
6557,1,1,1,0,1,7
6558,0,0,1,1,1,11
6559,1,1,0,1,1,16
6560,1,0,0,0,1,13
6561,0,0,0,1,1,6
6562,0,0,1,0,1,3
6563,1,0,0,1,1,3
6564,0,1,1,0,1,10
6565,1,0,1,0,0,4
6566,0,0,0,0,0,4
6567,0,1,1,0,1,10
6568,1,1,1,0,0,3
6569,0,0,1,1,1,11
6570,1,1,0,1,0,18
6571,0,0,1,1,0,6
6572,0,0,0,0,1,11
6573,0,1,0,1,0,14
6574,1,1,0,1,0,22
6575,0,0,0,1,0,0
6576,0,0,0,0,0,8
6577,1,1,0,1,0,14
6578,0,0,1,0,0,9
6579,0,1,1,1,0,20
6580,1,1,1,1,0,12
6581,1,0,0,0,0,20
6582,1,0,0,0,0,14
6583,0,1,0,0,1,20
6584,1,0,1,0,0,7
6585,1,0,1,1,1,12
6586,0,0,1,1,0,3
6587,1,0,0,1,0,10
6588,0,0,1,0,1,3
6589,0,0,1,0,1,1
6590,1,0,0,1,1,8
6591,0,0,1,1,1,13
6592,1,1,1,0,0,13
6593,0,0,0,0,0,4
6594,0,1,1,1,1,20
6595,1,1,0,0,0,4
6596,0,1,1,1,1,15
6597,1,1,0,1,0,11
6598,1,1,1,0,0,2
6599,0,1,1,0,0,5
6600,1,0,0,0,0,6
6601,1,1,0,1,1,22
6602,1,1,0,0,1,16
6603,0,0,1,0,1,7
6604,1,0,1,0,1,22
6605,0,1,0,1,0,4
6606,0,1,0,0,0,15
6607,0,0,0,0,1,23
6608,1,1,0,1,1,6
6609,1,0,1,1,1,23
6610,0,1,1,0,1,15
6611,0,1,0,0,0,0
6612,1,1,0,1,1,0
6613,0,0,1,0,0,5
6614,0,1,0,1,1,22
6615,0,0,1,1,0,14
6616,1,1,1,0,1,15
6617,1,1,1,1,0,3
6618,0,1,1,1,1,6
6619,0,0,1,1,0,20
6620,1,0,1,0,1,4
6621,1,1,1,0,1,24
6622,0,0,1,0,1,13
6623,1,1,0,1,0,3
6624,0,1,1,0,0,2
6625,1,1,0,0,0,12
6626,1,1,1,1,0,8
6627,0,0,0,0,1,2
6628,0,1,0,0,0,23
6629,0,0,0,0,0,8
6630,1,0,1,0,1,24
6631,1,0,0,1,0,2
6632,0,0,0,1,0,16
6633,0,1,1,0,1,11
6634,1,0,1,0,0,1
6635,0,0,0,1,1,1
6636,1,0,0,0,1,9
6637,1,1,1,1,0,16
6638,1,0,0,1,1,1
6639,1,0,0,0,1,23
6640,1,0,0,1,0,1
6641,1,0,0,1,0,9
6642,0,1,1,0,0,18
6643,1,0,1,1,1,24
6644,0,1,1,0,1,5
6645,1,0,0,0,1,11
6646,0,1,0,1,1,10
6647,0,0,1,1,1,17
6648,1,1,0,1,1,5
6649,1,0,1,1,1,16
6650,1,1,1,1,0,15
6651,0,1,1,1,1,5
6652,1,1,0,1,1,8
6653,1,1,0,1,1,10
6654,0,0,0,0,0,9
6655,0,1,1,1,1,8
6656,1,0,0,0,0,19
6657,0,1,1,1,1,17
6658,0,1,0,1,1,24
6659,0,1,0,1,1,9
6660,1,0,0,1,0,9
6661,0,1,1,1,1,13
6662,0,1,0,1,0,15
6663,0,0,1,1,0,17
6664,0,0,0,1,0,22
6665,1,0,1,0,0,10
6666,1,1,1,0,1,11
6667,1,0,1,0,1,0
6668,0,1,1,1,0,2
6669,1,0,0,0,0,7
6670,1,1,1,0,0,23
6671,0,0,0,1,1,3
6672,1,0,1,0,1,15
6673,0,1,1,1,1,13
6674,1,0,1,0,1,11
6675,1,1,0,0,0,23
6676,1,0,0,1,0,14
6677,0,0,0,1,1,23
6678,1,1,1,1,0,3
6679,0,0,0,0,0,10
6680,0,1,1,1,0,3
6681,0,1,1,1,1,24
6682,0,1,1,0,1,8
6683,0,1,1,0,1,17
6684,1,1,1,1,1,1
6685,0,1,1,0,0,18
6686,1,0,0,1,1,12
6687,1,0,0,0,0,6
6688,0,0,0,1,1,11
6689,0,1,0,0,1,10
6690,0,1,0,1,0,23
6691,0,1,0,1,1,20
6692,0,0,1,1,1,3
6693,0,1,1,0,0,11
6694,0,1,0,1,0,21
6695,0,0,1,0,0,21
6696,0,1,1,1,0,17
6697,1,1,0,0,0,11
6698,0,0,1,0,0,14
6699,1,0,1,0,0,2
6700,1,1,0,0,1,5
6701,0,0,1,0,0,2
6702,0,0,0,0,1,14
6703,1,0,0,0,0,20
6704,1,0,1,0,0,10
6705,1,1,1,1,0,13
6706,0,1,1,0,1,14
6707,1,1,0,0,0,23
6708,0,0,0,0,0,19
6709,0,1,1,1,1,16
6710,1,1,1,0,1,18
6711,0,1,1,1,1,20
6712,0,0,1,1,1,18
6713,1,1,0,0,1,23
6714,1,1,0,1,0,24
6715,1,0,1,0,1,13
6716,0,1,0,0,1,14
6717,0,0,1,0,0,20
6718,1,1,0,1,0,16
6719,0,1,1,1,1,5
6720,0,1,0,0,0,2
6721,1,1,1,1,1,18
6722,1,1,0,0,1,11
6723,1,1,0,1,1,0
6724,1,0,1,0,0,3
6725,1,0,0,1,1,1
6726,1,1,0,1,0,1
6727,0,0,1,0,1,24
6728,1,0,1,0,0,4
6729,1,1,0,1,1,17
6730,0,1,1,0,1,16
6731,1,1,1,1,0,4
6732,1,1,1,0,1,1
6733,1,0,1,0,1,11
6734,0,0,0,0,0,18
6735,0,1,0,0,0,6
6736,0,1,1,1,0,15
6737,0,1,1,1,1,11
6738,0,1,0,0,0,6
6739,1,1,1,1,1,1
6740,1,0,1,1,0,3
6741,0,1,1,1,0,2
6742,0,0,1,1,0,18
6743,0,0,0,1,1,22
6744,1,1,0,0,1,20
6745,1,1,1,0,1,18
6746,0,1,1,1,1,15
6747,0,1,1,1,0,1
6748,1,1,0,0,0,17
6749,0,1,0,0,0,22
6750,1,0,0,0,1,8
6751,1,1,1,0,1,9
6752,0,1,0,1,0,17
6753,0,1,1,1,1,20
6754,1,1,1,1,1,6
6755,1,1,0,0,1,8
6756,0,0,0,0,0,14
6757,0,1,0,1,0,22
6758,1,1,0,0,0,3
6759,1,0,1,0,0,10
6760,0,1,0,0,1,10
6761,0,0,0,1,1,16
6762,0,0,1,0,1,18
6763,1,0,1,1,1,20
6764,0,1,1,1,0,19
6765,1,0,0,0,0,7
6766,1,1,1,0,0,19
6767,1,1,1,1,1,24
6768,1,1,1,1,0,21
6769,1,0,0,0,0,10
6770,1,1,0,0,1,19
6771,1,0,0,1,1,23
6772,1,1,1,1,0,16
6773,1,0,0,0,1,6
6774,0,0,1,0,1,10
6775,0,0,0,0,1,11
6776,1,0,0,1,0,4
6777,0,0,0,1,0,1
6778,0,0,1,0,0,7
6779,0,1,1,0,0,12
6780,0,0,0,1,0,18
6781,1,0,1,1,1,14
6782,0,1,0,1,0,24
6783,0,1,0,0,0,17
6784,1,1,1,1,1,4
6785,1,0,1,0,1,3
6786,0,1,1,1,1,20
6787,1,1,1,0,0,10
6788,0,1,0,1,1,15
6789,0,0,0,0,1,3
6790,1,0,0,1,1,6
6791,1,0,1,0,0,18
6792,0,1,0,1,1,16
6793,0,0,1,1,1,22
6794,0,0,0,1,1,24
6795,1,0,1,1,1,4
6796,1,1,0,1,1,23
6797,0,0,0,0,1,4
6798,0,0,0,0,0,21
6799,1,0,1,1,1,5
6800,1,0,1,1,1,24
6801,1,1,0,0,1,12
6802,1,1,0,1,1,24
6803,0,1,0,0,1,10
6804,0,0,1,0,1,5
6805,0,1,0,1,0,16
6806,1,0,1,1,1,22
6807,0,0,0,1,0,9
6808,0,1,1,0,1,9
6809,0,0,0,1,1,3
6810,0,1,0,0,0,7
6811,0,0,0,1,0,22
6812,0,1,1,0,0,24
6813,0,0,1,1,0,22
6814,1,0,0,1,1,17
6815,1,0,1,0,0,18
6816,0,0,1,1,1,3
6817,0,1,0,0,1,17
6818,1,0,1,1,1,22
6819,0,1,0,0,1,12
6820,1,0,0,0,1,6
6821,0,1,1,1,0,10
6822,1,1,0,0,1,11
6823,0,0,1,1,1,16
6824,0,1,0,0,1,14
6825,1,0,0,1,0,18
6826,0,1,0,0,0,0
6827,1,1,0,1,0,21
6828,1,1,1,0,1,11
6829,0,1,0,0,0,5
6830,0,1,1,0,0,19
6831,0,0,1,0,0,9
6832,0,1,1,1,1,1
6833,1,1,0,0,1,2
6834,1,1,0,1,1,9
6835,0,1,1,1,0,7
6836,0,0,0,0,0,9
6837,1,1,1,0,1,4
6838,1,0,0,0,0,3
6839,1,0,1,0,1,19
6840,1,1,0,1,0,15
6841,0,0,0,0,1,18
6842,0,0,0,0,0,6
6843,1,0,0,0,0,5
6844,1,1,1,1,1,23
6845,0,0,0,0,1,14
6846,1,1,1,1,0,21
6847,0,1,1,1,1,18
6848,0,0,1,1,0,9
6849,0,0,0,0,0,18
6850,0,1,0,1,0,4
6851,1,1,1,0,1,10
6852,1,1,0,0,1,18
6853,0,1,0,1,1,3
6854,1,0,1,1,0,15
6855,0,0,1,1,1,5
6856,1,0,1,1,1,9
6857,0,1,1,1,1,3
6858,0,1,0,0,1,6
6859,0,0,1,1,0,12
6860,0,0,0,0,0,3
6861,1,0,0,0,0,1
6862,0,0,0,1,0,5
6863,0,0,1,1,0,8
6864,0,1,1,1,1,23
6865,0,0,0,1,1,9
